dwarf_id,hired_date,reported_date,gold_mined,hammer_date
1091,2015-05-01,2015-07-31,624,2015-01-01
1091,2015-05-01,2015-08-31,583,2015-01-01
1092,2015-05-01,2015-05-31,607,2015-01-01
1092,2015-05-01,2015-06-30,644,2015-01-01
1092,2015-05-01,2015-07-31,594,2015-01-01
1092,2015-05-01,2015-08-31,578,2015-01-01
1093,2015-05-01,2015-05-31,659,2015-01-01
1093,2015-05-01,2015-06-30,616,2015-01-01
1093,2015-05-01,2015-07-31,584,2015-01-01
1093,2015-05-01,2015-08-31,576,2015-01-01
1094,2015-05-01,2015-05-31,635,2015-01-01
1094,2015-05-01,2015-06-30,621,2015-01-01
1094,2015-05-01,2015-07-31,628,2015-01-01
1094,2015-05-01,2015-08-31,605,2015-01-01
1095,2015-05-01,2015-05-31,654,2015-01-01
1095,2015-05-01,2015-06-30,633,2015-01-01
1095,2015-05-01,2015-07-31,596,2015-01-01
1095,2015-05-01,2015-08-31,584,2015-01-01
1096,2015-05-01,2015-05-31,620,2015-01-01
1096,2015-05-01,2015-06-30,612,2015-01-01
1096,2015-05-01,2015-07-31,551,2015-01-01
1096,2015-05-01,2015-08-31,600,2015-01-01
1097,2015-05-01,2015-05-31,654,2015-01-01
1097,2015-05-01,2015-06-30,562,2015-01-01
1097,2015-05-01,2015-07-31,599,2015-01-01
1097,2015-05-01,2015-08-31,573,2015-01-01
1098,2015-05-01,2015-05-31,623,2015-01-01
1098,2015-05-01,2015-06-30,599,2015-01-01
1098,2015-05-01,2015-07-31,617,2015-01-01
1098,2015-05-01,2015-08-31,581,2015-01-01
1099,2015-05-01,2015-05-31,610,2015-01-01
1099,2015-05-01,2015-06-30,596,2015-01-01
1099,2015-05-01,2015-07-31,599,2015-01-01
1099,2015-05-01,2015-08-31,583,2015-01-01
1100,2015-05-01,2015-05-31,640,2015-01-01
1100,2015-05-01,2015-06-30,655,2015-01-01
1100,2015-05-01,2015-07-31,536,2015-01-01
1100,2015-05-01,2015-08-31,580,2015-01-01
1101,2015-05-01,2015-05-31,612,2015-01-01
1101,2015-05-01,2015-06-30,601,2015-01-01
1101,2015-05-01,2015-07-31,618,2015-01-01
1101,2015-05-01,2015-08-31,585,2015-01-01
1102,2015-05-01,2015-05-31,616,2015-01-01
1102,2015-05-01,2015-06-30,628,2015-01-01
1102,2015-05-01,2015-07-31,596,2015-01-01
1102,2015-05-01,2015-08-31,571,2015-01-01
1103,2015-05-01,2015-05-31,666,2015-01-01
1103,2015-05-01,2015-06-30,662,2015-01-01
1103,2015-05-01,2015-07-31,629,2015-01-01
1103,2015-05-01,2015-08-31,574,2015-01-01
1104,2015-05-01,2015-05-31,648,2015-01-01
1104,2015-05-01,2015-06-30,681,2015-01-01
1104,2015-05-01,2015-07-31,630,2015-01-01
1104,2015-05-01,2015-08-31,554,2015-01-01
1105,2015-05-01,2015-05-31,635,2015-01-01
1105,2015-05-01,2015-06-30,671,2015-01-01
1105,2015-05-01,2015-07-31,645,2015-01-01
1105,2015-05-01,2015-08-31,566,2015-01-01
1106,2015-05-01,2015-05-31,658,2015-01-01
1106,2015-05-01,2015-06-30,650,2015-01-01
1106,2015-05-01,2015-07-31,633,2015-01-01
1106,2015-05-01,2015-08-31,556,2015-01-01
1107,2015-05-01,2015-05-31,636,2015-01-01
1107,2015-05-01,2015-06-30,658,2015-01-01
1107,2015-05-01,2015-07-31,595,2015-01-01
1107,2015-05-01,2015-08-31,541,2015-01-01
1108,2015-05-01,2015-05-31,655,2015-01-01
1108,2015-05-01,2015-06-30,636,2015-01-01
1108,2015-05-01,2015-07-31,613,2015-01-01
1108,2015-05-01,2015-08-31,525,2015-01-01
1109,2015-05-01,2015-05-31,687,2015-01-01
1109,2015-05-01,2015-06-30,625,2015-01-01
1109,2015-05-01,2015-07-31,681,2015-01-01
1109,2015-05-01,2015-08-31,596,2015-01-01
1110,2015-05-01,2015-05-31,584,2015-01-01
1110,2015-05-01,2015-06-30,591,2015-01-01
1110,2015-05-01,2015-07-31,586,2015-01-01
1110,2015-05-01,2015-08-31,570,2015-01-01
1111,2015-05-01,2015-05-31,627,2015-01-01
1111,2015-05-01,2015-06-30,617,2015-01-01
1111,2015-05-01,2015-07-31,660,2015-01-01
1111,2015-05-01,2015-08-31,590,2015-01-01
1112,2015-05-01,2015-05-31,616,2015-01-01
1112,2015-05-01,2015-06-30,654,2015-01-01
1112,2015-05-01,2015-07-31,566,2015-01-01
1112,2015-05-01,2015-08-31,629,2015-01-01
1113,2015-05-01,2015-05-31,649,2015-01-01
1113,2015-05-01,2015-06-30,666,2015-01-01
1113,2015-05-01,2015-07-31,575,2015-01-01
1113,2015-05-01,2015-08-31,586,2015-01-01
1114,2015-05-01,2015-05-31,616,2015-01-01
1114,2015-05-01,2015-06-30,624,2015-01-01
1114,2015-05-01,2015-07-31,641,2015-01-01
1114,2015-05-01,2015-08-31,619,2015-01-01
1115,2015-05-01,2015-05-31,620,2015-01-01
1115,2015-05-01,2015-06-30,663,2015-01-01
1115,2015-05-01,2015-07-31,557,2015-01-01
1115,2015-05-01,2015-08-31,575,2015-01-01
1116,2015-05-01,2015-05-31,657,2015-01-01
1116,2015-05-01,2015-06-30,655,2015-01-01
1116,2015-05-01,2015-07-31,608,2015-01-01
1116,2015-05-01,2015-08-31,535,2015-01-01
1117,2015-05-01,2015-05-31,602,2015-01-01
1117,2015-05-01,2015-06-30,634,2015-01-01
1117,2015-05-01,2015-07-31,618,2015-01-01
1117,2015-05-01,2015-08-31,588,2015-01-01
1118,2015-05-01,2015-05-31,646,2015-01-01
1118,2015-05-01,2015-06-30,629,2015-01-01
1118,2015-05-01,2015-07-31,632,2015-01-01
1118,2015-05-01,2015-08-31,587,2015-01-01
1119,2015-05-01,2015-05-31,600,2015-01-01
1119,2015-05-01,2015-06-30,633,2015-01-01
1119,2015-05-01,2015-07-31,609,2015-01-01
1119,2015-05-01,2015-08-31,558,2015-01-01
1120,2015-05-01,2015-05-31,649,2015-01-01
1120,2015-05-01,2015-06-30,558,2015-01-01
1120,2015-05-01,2015-07-31,600,2015-01-01
1120,2015-05-01,2015-08-31,596,2015-01-01
1121,2015-05-01,2015-05-31,637,2015-01-01
1121,2015-05-01,2015-06-30,552,2015-01-01
1121,2015-05-01,2015-07-31,590,2015-01-01
1121,2015-05-01,2015-08-31,575,2015-01-01
1122,2015-05-01,2015-05-31,617,2015-01-01
1122,2015-05-01,2015-06-30,625,2015-01-01
1122,2015-05-01,2015-07-31,614,2015-01-01
1122,2015-05-01,2015-08-31,568,2015-01-01
1123,2015-05-01,2015-05-31,642,2015-01-01
1123,2015-05-01,2015-06-30,589,2015-01-01
1123,2015-05-01,2015-07-31,589,2015-01-01
1123,2015-05-01,2015-08-31,654,2015-01-01
1124,2015-05-01,2015-05-31,686,2015-01-01
1124,2015-05-01,2015-06-30,589,2015-01-01
1124,2015-05-01,2015-07-31,582,2015-01-01
1124,2015-05-01,2015-08-31,586,2015-01-01
1125,2015-05-01,2015-05-31,646,2015-01-01
1125,2015-05-01,2015-06-30,562,2015-01-01
1125,2015-05-01,2015-07-31,593,2015-01-01
1125,2015-05-01,2015-08-31,559,2015-01-01
1126,2015-05-01,2015-05-31,617,2015-01-01
1126,2015-05-01,2015-06-30,670,2015-01-01
1126,2015-05-01,2015-07-31,575,2015-01-01
1126,2015-05-01,2015-08-31,599,2015-01-01
1127,2015-05-01,2015-05-31,638,2015-01-01
1127,2015-05-01,2015-06-30,606,2015-01-01
1127,2015-05-01,2015-07-31,624,2015-01-01
1127,2015-05-01,2015-08-31,564,2015-01-01
1128,2015-05-01,2015-05-31,592,2015-01-01
1128,2015-05-01,2015-06-30,630,2015-01-01
1128,2015-05-01,2015-07-31,548,2015-01-01
1128,2015-05-01,2015-08-31,627,2015-01-01
1129,2015-05-01,2015-05-31,610,2015-01-01
1129,2015-05-01,2015-06-30,660,2015-01-01
1129,2015-05-01,2015-07-31,606,2015-01-01
1129,2015-05-01,2015-08-31,611,2015-01-01
1130,2015-05-01,2015-05-31,599,2015-01-01
1130,2015-05-01,2015-06-30,616,2015-01-01
1130,2015-05-01,2015-07-31,573,2015-01-01
1130,2015-05-01,2015-08-31,578,2015-01-01
1131,2015-05-01,2015-05-31,610,2015-01-01
1131,2015-05-01,2015-06-30,597,2015-01-01
1131,2015-05-01,2015-07-31,566,2015-01-01
1131,2015-05-01,2015-08-31,566,2015-01-01
1132,2015-05-01,2015-05-31,611,2015-01-01
1132,2015-05-01,2015-06-30,611,2015-01-01
1132,2015-05-01,2015-07-31,611,2015-01-01
1132,2015-05-01,2015-08-31,574,2015-01-01
1133,2015-05-01,2015-05-31,557,2015-01-01
1133,2015-05-01,2015-06-30,653,2015-01-01
1133,2015-05-01,2015-07-31,587,2015-01-01
1133,2015-05-01,2015-08-31,512,2015-01-01
1134,2015-05-01,2015-05-31,677,2015-01-01
1134,2015-05-01,2015-06-30,599,2015-01-01
1134,2015-05-01,2015-07-31,637,2015-01-01
1134,2015-05-01,2015-08-31,520,2015-01-01
1135,2015-05-01,2015-05-31,643,2015-01-01
1135,2015-05-01,2015-06-30,613,2015-01-01
1135,2015-05-01,2015-07-31,591,2015-01-01
1135,2015-05-01,2015-08-31,555,2015-01-01
1136,2015-05-01,2015-05-31,657,2015-01-01
1136,2015-05-01,2015-06-30,598,2015-01-01
1136,2015-05-01,2015-07-31,583,2015-01-01
1136,2015-05-01,2015-08-31,559,2015-01-01
1137,2015-05-01,2015-05-31,604,2015-01-01
1137,2015-05-01,2015-06-30,651,2015-01-01
1137,2015-05-01,2015-07-31,614,2015-01-01
1137,2015-05-01,2015-08-31,555,2015-01-01
1138,2015-05-01,2015-05-31,611,2015-01-01
1138,2015-05-01,2015-06-30,658,2015-01-01
1138,2015-05-01,2015-07-31,615,2015-01-01
1138,2015-05-01,2015-08-31,550,2015-01-01
1139,2015-05-01,2015-05-31,636,2015-01-01
1139,2015-05-01,2015-06-30,612,2015-01-01
1139,2015-05-01,2015-07-31,634,2015-01-01
1139,2015-05-01,2015-08-31,644,2015-01-01
1140,2015-05-01,2015-05-31,697,2015-01-01
1140,2015-05-01,2015-06-30,602,2015-01-01
1140,2015-05-01,2015-07-31,622,2015-01-01
1140,2015-05-01,2015-08-31,667,2015-01-01
1141,2015-05-01,2015-05-31,683,2015-01-01
1141,2015-05-01,2015-06-30,613,2015-01-01
1141,2015-05-01,2015-07-31,582,2015-01-01
1141,2015-05-01,2015-08-31,565,2015-01-01
1142,2015-05-01,2015-05-31,628,2015-01-01
1142,2015-05-01,2015-06-30,614,2015-01-01
1142,2015-05-01,2015-07-31,543,2015-01-01
1142,2015-05-01,2015-08-31,583,2015-01-01
1143,2015-05-01,2015-05-31,589,2015-01-01
1143,2015-05-01,2015-06-30,652,2015-01-01
1143,2015-05-01,2015-07-31,589,2015-01-01
1143,2015-05-01,2015-08-31,568,2015-01-01
1144,2015-05-01,2015-05-31,634,2015-01-01
1144,2015-05-01,2015-06-30,623,2015-01-01
1144,2015-05-01,2015-07-31,585,2015-01-01
1144,2015-05-01,2015-08-31,597,2015-01-01
1145,2015-05-01,2015-05-31,640,2015-01-01
1145,2015-05-01,2015-06-30,574,2015-01-01
1145,2015-05-01,2015-07-31,617,2015-01-01
1145,2015-05-01,2015-08-31,628,2015-01-01
1146,2015-05-01,2015-05-31,634,2015-01-01
1146,2015-05-01,2015-06-30,596,2015-01-01
1146,2015-05-01,2015-07-31,610,2015-01-01
1146,2015-05-01,2015-08-31,565,2015-01-01
1147,2015-05-01,2015-05-31,632,2015-01-01
1147,2015-05-01,2015-06-30,568,2015-01-01
1147,2015-05-01,2015-07-31,654,2015-01-01
1147,2015-05-01,2015-08-31,571,2015-01-01
1148,2015-05-01,2015-05-31,594,2015-01-01
1148,2015-05-01,2015-06-30,646,2015-01-01
1148,2015-05-01,2015-07-31,588,2015-01-01
1148,2015-05-01,2015-08-31,626,2015-01-01
1149,2015-05-01,2015-05-31,670,2015-01-01
1149,2015-05-01,2015-06-30,692,2015-01-01
1149,2015-05-01,2015-07-31,615,2015-01-01
1149,2015-05-01,2015-08-31,585,2015-01-01
1150,2015-05-01,2015-05-31,626,2015-01-01
1150,2015-05-01,2015-06-30,645,2015-01-01
1150,2015-05-01,2015-07-31,619,2015-01-01
1150,2015-05-01,2015-08-31,523,2015-01-01
1151,2015-05-01,2015-05-31,617,2015-01-01
1151,2015-05-01,2015-06-30,678,2015-01-01
1151,2015-05-01,2015-07-31,629,2015-01-01
1151,2015-05-01,2015-08-31,516,2015-01-01
1152,2015-05-01,2015-05-31,640,2015-01-01
1152,2015-05-01,2015-06-30,588,2015-01-01
1152,2015-05-01,2015-07-31,596,2015-01-01
1152,2015-05-01,2015-08-31,581,2015-01-01
1153,2015-05-01,2015-05-31,611,2015-01-01
1153,2015-05-01,2015-06-30,585,2015-01-01
1153,2015-05-01,2015-07-31,591,2015-01-01
1153,2015-05-01,2015-08-31,612,2015-01-01
1154,2015-05-01,2015-05-31,638,2015-01-01
1154,2015-05-01,2015-06-30,614,2015-01-01
1154,2015-05-01,2015-07-31,633,2015-01-01
1154,2015-05-01,2015-08-31,635,2015-01-01
1155,2015-05-01,2015-05-31,592,2015-01-01
1155,2015-05-01,2015-06-30,591,2015-01-01
1155,2015-05-01,2015-07-31,602,2015-01-01
1155,2015-05-01,2015-08-31,603,2015-01-01
1156,2015-05-01,2015-05-31,680,2015-01-01
1156,2015-05-01,2015-06-30,647,2015-01-01
1156,2015-05-01,2015-07-31,677,2015-01-01
1156,2015-05-01,2015-08-31,580,2015-01-01
1157,2015-05-01,2015-05-31,557,2015-01-01
1157,2015-05-01,2015-06-30,619,2015-01-01
1157,2015-05-01,2015-07-31,556,2015-01-01
1157,2015-05-01,2015-08-31,580,2015-01-01
1158,2015-05-01,2015-05-31,611,2015-01-01
1158,2015-05-01,2015-06-30,641,2015-01-01
1158,2015-05-01,2015-07-31,589,2015-01-01
1158,2015-05-01,2015-08-31,554,2015-01-01
1159,2015-05-01,2015-05-31,625,2015-01-01
1159,2015-05-01,2015-06-30,623,2015-01-01
1159,2015-05-01,2015-07-31,646,2015-01-01
1159,2015-05-01,2015-08-31,602,2015-01-01
1160,2015-05-01,2015-05-31,626,2015-01-01
1160,2015-05-01,2015-06-30,596,2015-01-01
1160,2015-05-01,2015-07-31,660,2015-01-01
1160,2015-05-01,2015-08-31,572,2015-01-01
1161,2015-05-01,2015-05-31,598,2015-01-01
1161,2015-05-01,2015-06-30,669,2015-01-01
1161,2015-05-01,2015-07-31,561,2015-01-01
1161,2015-05-01,2015-08-31,555,2015-01-01
1162,2015-05-01,2015-05-31,640,2015-01-01
1162,2015-05-01,2015-06-30,614,2015-01-01
1162,2015-05-01,2015-07-31,559,2015-01-01
1162,2015-05-01,2015-08-31,578,2015-01-01
1163,2015-05-01,2015-05-31,621,2015-01-01
1163,2015-05-01,2015-06-30,630,2015-01-01
1163,2015-05-01,2015-07-31,638,2015-01-01
1163,2015-05-01,2015-08-31,601,2015-01-01
1164,2015-05-01,2015-05-31,653,2015-01-01
1164,2015-05-01,2015-06-30,667,2015-01-01
1164,2015-05-01,2015-07-31,641,2015-01-01
1164,2015-05-01,2015-08-31,629,2015-01-01
1165,2015-05-01,2015-05-31,582,2015-01-01
1165,2015-05-01,2015-06-30,613,2015-01-01
1165,2015-05-01,2015-07-31,602,2015-01-01
1165,2015-05-01,2015-08-31,600,2015-01-01
1166,2015-05-01,2015-05-31,631,2015-01-01
1166,2015-05-01,2015-06-30,605,2015-01-01
1166,2015-05-01,2015-07-31,591,2015-01-01
1166,2015-05-01,2015-08-31,585,2015-01-01
1167,2015-05-01,2015-05-31,620,2015-01-01
1167,2015-05-01,2015-06-30,610,2015-01-01
1167,2015-05-01,2015-07-31,615,2015-01-01
1167,2015-05-01,2015-08-31,637,2015-01-01
1168,2015-05-01,2015-05-31,636,2015-01-01
1168,2015-05-01,2015-06-30,620,2015-01-01
1168,2015-05-01,2015-07-31,578,2015-01-01
1168,2015-05-01,2015-08-31,624,2015-01-01
1169,2015-05-01,2015-05-31,632,2015-01-01
1169,2015-05-01,2015-06-30,601,2015-01-01
1169,2015-05-01,2015-07-31,598,2015-01-01
1169,2015-05-01,2015-08-31,555,2015-01-01
1170,2015-05-01,2015-05-31,656,2015-01-01
1170,2015-05-01,2015-06-30,614,2015-01-01
1170,2015-05-01,2015-07-31,616,2015-01-01
1170,2015-05-01,2015-08-31,600,2015-01-01
1171,2015-05-01,2015-05-31,588,2015-01-01
1171,2015-05-01,2015-06-30,649,2015-01-01
1171,2015-05-01,2015-07-31,602,2015-01-01
1171,2015-05-01,2015-08-31,567,2015-01-01
1172,2015-05-01,2015-05-31,703,2015-01-01
1172,2015-05-01,2015-06-30,647,2015-01-01
1172,2015-05-01,2015-07-31,606,2015-01-01
1172,2015-05-01,2015-08-31,602,2015-01-01
1173,2015-05-01,2015-05-31,623,2015-01-01
1173,2015-05-01,2015-06-30,626,2015-01-01
1173,2015-05-01,2015-07-31,620,2015-01-01
1173,2015-05-01,2015-08-31,598,2015-01-01
1174,2015-05-01,2015-05-31,612,2015-01-01
1174,2015-05-01,2015-06-30,657,2015-01-01
1174,2015-05-01,2015-07-31,568,2015-01-01
1174,2015-05-01,2015-08-31,621,2015-01-01
1175,2015-05-01,2015-05-31,652,2015-01-01
1175,2015-05-01,2015-06-30,631,2015-01-01
1175,2015-05-01,2015-07-31,633,2015-01-01
1175,2015-05-01,2015-08-31,625,2015-01-01
1176,2015-05-01,2015-05-31,582,2015-01-01
1176,2015-05-01,2015-06-30,648,2015-01-01
1176,2015-05-01,2015-07-31,677,2015-01-01
1176,2015-05-01,2015-08-31,586,2015-01-01
1177,2015-05-01,2015-05-31,621,2015-01-01
1177,2015-05-01,2015-06-30,664,2015-01-01
1177,2015-05-01,2015-07-31,615,2015-01-01
1177,2015-05-01,2015-08-31,575,2015-01-01
1178,2015-05-01,2015-05-31,696,2015-01-01
1178,2015-05-01,2015-06-30,604,2015-01-01
1178,2015-05-01,2015-07-31,587,2015-01-01
1178,2015-05-01,2015-08-31,613,2015-01-01
1179,2015-05-01,2015-05-31,611,2015-01-01
1179,2015-05-01,2015-06-30,639,2015-01-01
1179,2015-05-01,2015-07-31,620,2015-01-01
1179,2015-05-01,2015-08-31,564,2015-01-01
1180,2015-05-01,2015-05-31,615,2015-01-01
1180,2015-05-01,2015-06-30,619,2015-01-01
1180,2015-05-01,2015-07-31,614,2015-01-01
1180,2015-05-01,2015-08-31,637,2015-01-01
1181,2015-05-01,2015-05-31,613,2015-01-01
1181,2015-05-01,2015-06-30,566,2015-01-01
1181,2015-05-01,2015-07-31,581,2015-01-01
1181,2015-05-01,2015-08-31,538,2015-01-01
1182,2015-05-01,2015-05-31,600,2015-01-01
1182,2015-05-01,2015-06-30,628,2015-01-01
1182,2015-05-01,2015-07-31,599,2015-01-01
1182,2015-05-01,2015-08-31,601,2015-01-01
1183,2015-05-01,2015-05-31,664,2015-01-01
1183,2015-05-01,2015-06-30,634,2015-01-01
1183,2015-05-01,2015-07-31,700,2015-01-01
1183,2015-05-01,2015-08-31,588,2015-01-01
1184,2015-05-01,2015-05-31,593,2015-01-01
1184,2015-05-01,2015-06-30,620,2015-01-01
1184,2015-05-01,2015-07-31,660,2015-01-01
1184,2015-05-01,2015-08-31,641,2015-01-01
1185,2015-05-01,2015-05-31,638,2015-01-01
1185,2015-05-01,2015-06-30,651,2015-01-01
1185,2015-05-01,2015-07-31,639,2015-01-01
1185,2015-05-01,2015-08-31,586,2015-01-01
1186,2015-05-01,2015-05-31,674,2015-01-01
1186,2015-05-01,2015-06-30,652,2015-01-01
1186,2015-05-01,2015-07-31,589,2015-01-01
1186,2015-05-01,2015-08-31,608,2015-01-01
1187,2015-05-01,2015-05-31,668,2015-01-01
1187,2015-05-01,2015-06-30,565,2015-01-01
1187,2015-05-01,2015-07-31,644,2015-01-01
1187,2015-05-01,2015-08-31,544,2015-01-01
1188,2015-05-01,2015-05-31,581,2015-01-01
1188,2015-05-01,2015-06-30,630,2015-01-01
1188,2015-05-01,2015-07-31,584,2015-01-01
1188,2015-05-01,2015-08-31,586,2015-01-01
1189,2015-05-01,2015-05-31,646,2015-01-01
1189,2015-05-01,2015-06-30,594,2015-01-01
1189,2015-05-01,2015-07-31,587,2015-01-01
1189,2015-05-01,2015-08-31,542,2015-01-01
1190,2015-05-01,2015-05-31,569,2015-01-01
1190,2015-05-01,2015-06-30,592,2015-01-01
1190,2015-05-01,2015-07-31,628,2015-01-01
1190,2015-05-01,2015-08-31,595,2015-01-01
1191,2015-05-01,2015-05-31,657,2015-01-01
1191,2015-05-01,2015-06-30,614,2015-01-01
1191,2015-05-01,2015-07-31,604,2015-01-01
1191,2015-05-01,2015-08-31,596,2015-01-01
1192,2015-05-01,2015-05-31,642,2015-01-01
1192,2015-05-01,2015-06-30,601,2015-01-01
1192,2015-05-01,2015-07-31,532,2015-01-01
1192,2015-05-01,2015-08-31,597,2015-01-01
1193,2015-05-01,2015-05-31,648,2015-01-01
1193,2015-05-01,2015-06-30,588,2015-01-01
1193,2015-05-01,2015-07-31,567,2015-01-01
1193,2015-05-01,2015-08-31,594,2015-01-01
1194,2015-05-01,2015-05-31,578,2015-01-01
1194,2015-05-01,2015-06-30,622,2015-01-01
1194,2015-05-01,2015-07-31,588,2015-01-01
1194,2015-05-01,2015-08-31,619,2015-01-01
1195,2015-05-01,2015-05-31,574,2015-01-01
1195,2015-05-01,2015-06-30,630,2015-01-01
1195,2015-05-01,2015-07-31,612,2015-01-01
1195,2015-05-01,2015-08-31,659,2015-01-01
1196,2015-05-01,2015-05-31,605,2015-01-01
1196,2015-05-01,2015-06-30,635,2015-01-01
1196,2015-05-01,2015-07-31,633,2015-01-01
1196,2015-05-01,2015-08-31,577,2015-01-01
1197,2015-05-01,2015-05-31,616,2015-01-01
1197,2015-05-01,2015-06-30,661,2015-01-01
1197,2015-05-01,2015-07-31,591,2015-01-01
1197,2015-05-01,2015-08-31,635,2015-01-01
1198,2015-05-01,2015-05-31,610,2015-01-01
1198,2015-05-01,2015-06-30,635,2015-01-01
1198,2015-05-01,2015-07-31,610,2015-01-01
1198,2015-05-01,2015-08-31,572,2015-01-01
1199,2015-05-01,2015-05-31,637,2015-01-01
1199,2015-05-01,2015-06-30,615,2015-01-01
1199,2015-05-01,2015-07-31,652,2015-01-01
1199,2015-05-01,2015-08-31,559,2015-01-01
1200,2015-05-01,2015-05-31,688,2015-01-01
1200,2015-05-01,2015-06-30,610,2015-01-01
1200,2015-05-01,2015-07-31,627,2015-01-01
1200,2015-05-01,2015-08-31,559,2015-01-01
1201,2015-05-01,2015-05-31,610,2015-01-01
1201,2015-05-01,2015-06-30,627,2015-01-01
1201,2015-05-01,2015-07-31,603,2015-01-01
1201,2015-05-01,2015-08-31,590,2015-01-01
1202,2015-05-01,2015-05-31,632,2015-01-01
1202,2015-05-01,2015-06-30,561,2015-01-01
1202,2015-05-01,2015-07-31,650,2015-01-01
1202,2015-05-01,2015-08-31,569,2015-01-01
1203,2015-05-01,2015-05-31,589,2015-01-01
1203,2015-05-01,2015-06-30,631,2015-01-01
1203,2015-05-01,2015-07-31,622,2015-01-01
1203,2015-05-01,2015-08-31,541,2015-01-01
1204,2015-05-01,2015-05-31,640,2015-01-01
1204,2015-05-01,2015-06-30,635,2015-01-01
1204,2015-05-01,2015-07-31,623,2015-01-01
1204,2015-05-01,2015-08-31,608,2015-01-01
1205,2015-05-01,2015-05-31,649,2015-01-01
1205,2015-05-01,2015-06-30,640,2015-01-01
1205,2015-05-01,2015-07-31,618,2015-01-01
1205,2015-05-01,2015-08-31,525,2015-01-01
1206,2015-05-01,2015-05-31,650,2015-01-01
1206,2015-05-01,2015-06-30,590,2015-01-01
1206,2015-05-01,2015-07-31,652,2015-01-01
1206,2015-05-01,2015-08-31,569,2015-01-01
1207,2015-05-01,2015-05-31,660,2015-01-01
1207,2015-05-01,2015-06-30,621,2015-01-01
1207,2015-05-01,2015-07-31,611,2015-01-01
1207,2015-05-01,2015-08-31,614,2015-01-01
1208,2015-05-01,2015-05-31,724,2015-01-01
1208,2015-05-01,2015-06-30,585,2015-01-01
1208,2015-05-01,2015-07-31,565,2015-01-01
1208,2015-05-01,2015-08-31,585,2015-01-01
1209,2015-05-01,2015-05-31,628,2015-01-01
1209,2015-05-01,2015-06-30,622,2015-01-01
1209,2015-05-01,2015-07-31,627,2015-01-01
1209,2015-05-01,2015-08-31,629,2015-01-01
1210,2015-05-01,2015-05-31,612,2015-01-01
1210,2015-05-01,2015-06-30,610,2015-01-01
1210,2015-05-01,2015-07-31,595,2015-01-01
1210,2015-05-01,2015-08-31,620,2015-01-01
1211,2015-05-01,2015-05-31,703,2015-01-01
1211,2015-05-01,2015-06-30,621,2015-01-01
1211,2015-05-01,2015-07-31,674,2015-01-01
1211,2015-05-01,2015-08-31,626,2015-01-01
1212,2015-05-01,2015-05-31,597,2015-01-01
1212,2015-05-01,2015-06-30,610,2015-01-01
1212,2015-05-01,2015-07-31,650,2015-01-01
1212,2015-05-01,2015-08-31,600,2015-01-01
1213,2015-05-01,2015-05-31,636,2015-01-01
1213,2015-05-01,2015-06-30,618,2015-01-01
1213,2015-05-01,2015-07-31,656,2015-01-01
1213,2015-05-01,2015-08-31,567,2015-01-01
1214,2015-05-01,2015-05-31,609,2015-01-01
1214,2015-05-01,2015-06-30,610,2015-01-01
1214,2015-05-01,2015-07-31,564,2015-01-01
1214,2015-05-01,2015-08-31,604,2015-01-01
1215,2015-05-01,2015-05-31,645,2015-01-01
1215,2015-05-01,2015-06-30,625,2015-01-01
1215,2015-05-01,2015-07-31,611,2015-01-01
1215,2015-05-01,2015-08-31,649,2015-01-01
1216,2015-05-01,2015-05-31,623,2015-01-01
1216,2015-05-01,2015-06-30,646,2015-01-01
1216,2015-05-01,2015-07-31,565,2015-01-01
1216,2015-05-01,2015-08-31,588,2015-01-01
1217,2015-05-01,2015-05-31,644,2015-01-01
1217,2015-05-01,2015-06-30,665,2015-01-01
1217,2015-05-01,2015-07-31,627,2015-01-01
1217,2015-05-01,2015-08-31,574,2015-01-01
1218,2015-05-01,2015-05-31,608,2015-01-01
1218,2015-05-01,2015-06-30,646,2015-01-01
1218,2015-05-01,2015-07-31,612,2015-01-01
1218,2015-05-01,2015-08-31,577,2015-01-01
1219,2015-05-01,2015-05-31,648,2015-01-01
1219,2015-05-01,2015-06-30,603,2015-01-01
1219,2015-05-01,2015-07-31,621,2015-01-01
1219,2015-05-01,2015-08-31,647,2015-01-01
1220,2015-05-01,2015-05-31,643,2015-01-01
1220,2015-05-01,2015-06-30,657,2015-01-01
1220,2015-05-01,2015-07-31,612,2015-01-01
1220,2015-05-01,2015-08-31,655,2015-01-01
1221,2015-05-01,2015-05-31,676,2015-01-01
1221,2015-05-01,2015-06-30,653,2015-01-01
1221,2015-05-01,2015-07-31,570,2015-01-01
1221,2015-05-01,2015-08-31,645,2015-01-01
1222,2015-05-01,2015-05-31,684,2015-01-01
1222,2015-05-01,2015-06-30,569,2015-01-01
1222,2015-05-01,2015-07-31,639,2015-01-01
1222,2015-05-01,2015-08-31,618,2015-01-01
1223,2015-05-01,2015-05-31,639,2015-01-01
1223,2015-05-01,2015-06-30,602,2015-01-01
1223,2015-05-01,2015-07-31,564,2015-01-01
1223,2015-05-01,2015-08-31,630,2015-01-01
1224,2015-05-01,2015-05-31,634,2015-01-01
1224,2015-05-01,2015-06-30,621,2015-01-01
1224,2015-05-01,2015-07-31,634,2015-01-01
1224,2015-05-01,2015-08-31,598,2015-01-01
1225,2015-05-01,2015-05-31,633,2015-01-01
1225,2015-05-01,2015-06-30,608,2015-01-01
1225,2015-05-01,2015-07-31,544,2015-01-01
